# started on Sun Jan 13 18:07:41 2019

87121608;;branch-instructions;52028820;50.26;;
841107;;branch-misses;48228798;46.00;0.97;of all branches
1319;;cache-misses;48177058;45.55;0.233;of all cache refs
187770493;;ref-cycles;50841009;47.48;;
565147;;cache-references;55301860;49.87;;
887602;;L1-dcache-load-misses;30117972;25.50;0.91;of all L1-dcache hits
97149608;;L1-dcache-loads;16339339;13.84;;
304658;;L1-dcache-store-misses;6650910;5.64;;
7671986;;L1-dcache-stores;3934264;14.70;;
317;;LLC-load-misses;8440476;24.90;0.26;of all LL-cache hits
121751;;LLC-loads;16150217;37.63;;
71;;LLC-store-misses;20861805;38.10;;
7765;;LLC-stores;18273337;29.86;;
559706;;branch-load-misses;24400208;36.25;;
60624040;;branch-loads;26374303;38.06;;
