# started on Sun Jan 13 17:48:30 2019

73880888;;branch-instructions;15906201;18.33;;
747228;;branch-misses;16688011;18.52;1.01;of all branches
1460;;cache-misses;32439436;29.52;0.225;of all cache refs
203241870;;ref-cycles;50718263;43.51;;
647552;;cache-references;53412686;45.82;;
891173;;L1-dcache-load-misses;51188486;43.91;0.95;of all L1-dcache hits
93926373;;L1-dcache-loads;17724443;15.21;;
350826;;L1-dcache-store-misses;13604879;11.68;;
15955379;;L1-dcache-stores;19805883;36.32;;
148;;LLC-load-misses;18517428;30.39;0.08;of all LL-cache hits
186150;;LLC-loads;11507946;17.42;;
835;;LLC-store-misses;10119977;14.24;;
8690;;LLC-stores;11451218;14.78;;
640478;;branch-load-misses;15483648;18.99;;
69231920;;branch-loads;18109980;21.52;;
