# started on Sun Jan 13 18:16:08 2019

99271315;;branch-instructions;48218474;41.82;;
940871;;branch-misses;41534565;36.03;0.95;of all branches
927;;cache-misses;34438396;29.87;0.163;of all cache refs
203070304;;ref-cycles;42353378;36.74;;
569385;;cache-references;41487133;35.98;;
923809;;L1-dcache-load-misses;26902968;23.39;2.85;of all L1-dcache hits
32413022;;L1-dcache-loads;18906833;47.43;;
146312;;L1-dcache-store-misses;16423468;35.58;;
14359171;;L1-dcache-stores;8798294;18.08;;
167;;LLC-load-misses;6299322;12.01;0.11;of all LL-cache hits
149009;;LLC-loads;9291652;16.03;;
86;;LLC-store-misses;11955539;18.56;;
9311;;LLC-stores;22463443;27.93;;
711903;;branch-load-misses;30843558;34.73;;
78860373;;branch-loads;30343640;32.02;;
