# started on Sun Jan 13 18:05:23 2019

94527307;;branch-instructions;27430747;24.78;;
973426;;branch-misses;30778218;26.10;1.03;of all branches
2665;;cache-misses;29602009;25.11;0.419;of all cache refs
204681173;;ref-cycles;32330465;27.42;;
636262;;cache-references;31085258;26.36;;
875973;;L1-dcache-load-misses;27812449;23.61;2.50;of all L1-dcache hits
34982985;;L1-dcache-loads;13124393;30.34;;
160774;;L1-dcache-store-misses;14070111;26.95;;
17784213;;L1-dcache-stores;17993432;29.37;;
717;;LLC-load-misses;25762538;33.04;0.35;of all LL-cache hits
203645;;LLC-loads;20636234;25.20;;
84;;LLC-store-misses;11680086;13.03;;
11683;;LLC-stores;15556495;15.96;;
878592;;branch-load-misses;23559752;22.34;;
93486455;;branch-loads;26163707;24.21;;
