# started on Sun Jan 13 18:12:18 2019

84070801;;branch-instructions;4448523;4.34;;
816496;;branch-misses;7001644;6.84;0.97;of all branches
586;;cache-misses;12082232;100.00;0.297;of all cache refs
35719940;;ref-cycles;20654402;100.00;;
197022;;cache-references;31085356;94.27;;
380714;;L1-dcache-load-misses;35799834;83.64;0.89;of all L1-dcache hits
42724757;;L1-dcache-loads;19588342;37.27;;
181281;;L1-dcache-store-misses;17326521;28.82;;
18948464;;L1-dcache-stores;16131310;23.48;;
252;;LLC-load-misses;19588455;24.57;0.09;of all LL-cache hits
278419;;LLC-loads;23775997;25.71;;
178;;LLC-store-misses;20254101;20.26;;
13951;;LLC-stores;9955642;9.72;;
838698;;branch-load-misses;9955642;9.72;;
85832622;;branch-loads;9955642;9.72;;
