# started on Sun Jan 13 18:16:54 2019

94422030;;branch-instructions;12198457;10.95;;
905031;;branch-misses;12299481;11.04;0.96;of all branches
474;;cache-misses;18338582;100.00;0.268;of all cache refs
44019520;;ref-cycles;25317054;100.00;;
176992;;cache-references;27532503;90.77;;
333813;;L1-dcache-load-misses;29839483;73.70;0.76;of all L1-dcache hits
43733558;;L1-dcache-loads;23446346;43.60;;
191425;;L1-dcache-store-misses;22344609;35.56;;
20024260;;L1-dcache-stores;19184299;26.29;;
787;;LLC-load-misses;24367362;27.95;0.29;of all LL-cache hits
275710;;LLC-loads;23059381;24.01;;
199;;LLC-store-misses;14882680;14.58;;
15324;;LLC-stores;13688346;12.48;;
920688;;branch-load-misses;15342277;13.78;;
95991653;;branch-loads;15342277;13.78;;
