# started on Sun Jan 13 17:36:13 2019

95425584;;branch-instructions;71409670;62.60;;
917716;;branch-misses;67549854;59.21;0.96;of all branches
1443;;cache-misses;66241122;58.07;0.244;of all cache refs
199650108;;ref-cycles;70053558;61.41;;
592294;;cache-references;64534882;56.57;;
938655;;L1-dcache-load-misses;15184663;13.32;6.09;of all L1-dcache hits
15410578;;L1-dcache-loads;5672174;30.07;;
80416;;L1-dcache-store-misses;8188256;32.53;;
9497466;;L1-dcache-stores;14155595;42.87;;
521;;LLC-load-misses;11652095;31.64;0.45;of all LL-cache hits
115331;;LLC-loads;6328174;16.08;;
48;;LLC-store-misses;6329818;14.67;;
5561;;LLC-stores;5125618;11.53;;
409585;;branch-load-misses;10239804;20.65;;
46064888;;branch-loads;15368511;28.09;;
