# started on Sun Jan 13 19:42:51 2019

102722976;;branch-instructions;4765679;3.94;;
153987;;branch-misses;18895725;100.00;0.15;of all branches
2495;;cache-misses;26864659;100.00;1.451;of all cache refs
51580620;;ref-cycles;29486866;100.00;;
171939;;cache-references;28766342;86.11;;
269868;;L1-dcache-load-misses;17124311;47.54;0.48;of all L1-dcache hits
55830512;;L1-dcache-loads;34799422;51.02;;
195800;;L1-dcache-store-misses;36303029;50.20;;
19116051;;L1-dcache-stores;8301351;10.85;;
3248;;LLC-load-misses;13317127;15.55;1.30;of all LL-cache hits
249496;;LLC-loads;16977690;18.16;;
385;;LLC-store-misses;35561643;29.34;;
13780;;LLC-stores;27715342;22.87;;
1003424;;branch-load-misses;27715342;22.87;;
106840590;;branch-loads;27715342;22.87;;
