# started on Sun Jan 13 18:56:02 2019

108959260;;branch-instructions;20371869;16.28;;
1035150;;branch-misses;20400970;16.30;0.95;of all branches
2726;;cache-misses;15456329;12.36;2.095;of all cache refs
37824300;;ref-cycles;21184053;100.00;;
130089;;cache-references;27747949;100.00;;
198167;;L1-dcache-load-misses;16232972;55.85;0.80;of all L1-dcache hits
24815141;;L1-dcache-loads;2619185;8.63;;
91011;;L1-dcache-store-misses;2614838;8.25;;
9517543;;L1-dcache-stores;2625946;7.96;;
78;;LLC-load-misses;2625620;7.65;0.08;of all LL-cache hits
93918;;LLC-loads;2628018;7.38;;
256;;LLC-store-misses;77932761;69.44;;
13067;;LLC-stores;82005239;69.72;;
978457;;branch-load-misses;83288031;70.04;;
109132920;;branch-loads;89545186;71.54;;
