# started on Sun Jan 13 18:26:53 2019

95809829;;branch-instructions;2583874;2.26;;
926531;;branch-misses;10025811;8.78;0.97;of all branches
646;;cache-misses;22560244;100.00;0.355;of all cache refs
52771880;;ref-cycles;30173909;100.00;;
181912;;cache-references;33342075;97.38;;
292364;;L1-dcache-load-misses;28144792;73.73;0.65;of all L1-dcache hits
44860840;;L1-dcache-loads;20736994;37.72;;
197825;;L1-dcache-store-misses;27680778;42.04;;
21768286;;L1-dcache-stores;22822295;29.34;;
768;;LLC-load-misses;26943675;29.04;0.27;of all LL-cache hits
285487;;LLC-loads;29127630;27.24;;
187;;LLC-store-misses;19877955;17.64;;
13890;;LLC-stores;7320100;6.41;;
948067;;branch-load-misses;7320100;6.41;;
97689754;;branch-loads;7320100;6.41;;
