# started on Sun Jan 13 18:25:20 2019

86542265;;branch-instructions;12021103;11.66;;
829874;;branch-misses;11545407;11.20;0.96;of all branches
591;;cache-misses;15584621;100.00;0.362;of all cache refs
40241320;;ref-cycles;23168196;100.00;;
163363;;cache-references;28499482;99.31;;
343546;;L1-dcache-load-misses;29749645;76.04;0.89;of all L1-dcache hits
38493315;;L1-dcache-loads;18969882;39.80;;
186381;;L1-dcache-store-misses;14623801;27.21;;
17965563;;L1-dcache-stores;12265501;20.47;;
778;;LLC-load-misses;21610848;28.68;0.32;of all LL-cache hits
244928;;LLC-loads;25254985;29.65;;
103;;LLC-store-misses;16009594;17.52;;
13312;;LLC-stores;15730410;15.59;;
845575;;branch-load-misses;17899376;17.36;;
86621530;;branch-loads;17899376;17.36;;
