# started on Sun Jan 13 19:50:32 2019

111375308;;branch-instructions;16326419;12.95;;
1037773;;branch-misses;2836239;2.25;0.93;of all branches
584;;cache-misses;4149765;100.00;0.836;of all cache refs
24304000;;ref-cycles;13439283;100.00;;
69863;;cache-references;14731274;100.00;;
537525;;L1-dcache-load-misses;76957462;99.96;0.79;of all L1-dcache hits
68056679;;L1-dcache-loads;69124631;82.43;;
233644;;L1-dcache-store-misses;16292037;17.47;;
26762151;;L1-dcache-stores;10729789;11.34;;
4873;;LLC-load-misses;2616996;2.73;1.87;of all LL-cache hits
260498;;LLC-loads;8609439;8.34;;
387;;LLC-store-misses;13920788;12.68;;
11374;;LLC-stores;19401826;15.83;;
1053154;;branch-load-misses;22918569;18.17;;
111511767;;branch-loads;22918569;18.17;;
