# started on Sun Jan 13 18:01:33 2019

8615811;;branch-instructions;10602332;100.00;;
127495;;branch-misses;15738751;100.00;1.48;of all branches
989;;cache-misses;43688622;100.00;0.299;of all cache refs
84701320;;ref-cycles;48676474;100.00;;
331085;;cache-references;46871310;81.70;;
522261;;L1-dcache-load-misses;46003093;74.51;0.98;of all L1-dcache hits
53333541;;L1-dcache-loads;13475283;19.02;;
239320;;L1-dcache-store-misses;17416306;22.00;;
26970189;;L1-dcache-stores;20757736;22.66;;
602;;LLC-load-misses;20098756;20.25;0.19;of all LL-cache hits
310472;;LLC-loads;15504805;14.48;;
123;;LLC-store-misses;7847437;7.33;;
<not counted>;;LLC-stores;0;0.00;;
<not counted>;;branch-load-misses;0;100.00;;
<not counted>;;branch-loads;0;100.00;;
