# started on Sun Jan 13 18:56:48 2019

103647040;;branch-instructions;16628312;13.82;;
992630;;branch-misses;11928987;9.91;0.96;of all branches
3008;;cache-misses;39408626;32.75;0.482;of all cache refs
210650268;;ref-cycles;47159358;39.19;;
623774;;cache-references;53736198;44.70;;
422111;;L1-dcache-load-misses;53585615;93.34;0.76;of all L1-dcache hits
55583343;;L1-dcache-loads;13108973;19.30;;
185013;;L1-dcache-store-misses;14823964;20.52;;
21224485;;L1-dcache-stores;12068761;15.09;;
259;;LLC-load-misses;20859808;22.41;0.10;of all LL-cache hits
257791;;LLC-loads;19736192;19.79;;
98;;LLC-store-misses;11818093;11.27;;
13444;;LLC-stores;12514468;11.15;;
966715;;branch-load-misses;16447678;14.16;;
103096284;;branch-loads;19075532;16.06;;
