# started on Sun Jan 13 19:44:23 2019

97485481;;branch-instructions;14849926;12.87;;
938787;;branch-misses;14183132;12.29;0.96;of all branches
13109;;cache-misses;11571606;10.03;2.125;of all cache refs
200666848;;ref-cycles;14173917;12.29;;
616922;;cache-references;25363804;22.01;;
381285;;L1-dcache-load-misses;42584927;87.87;0.77;of all L1-dcache hits
49632756;;L1-dcache-loads;34621224;55.39;;
197310;;L1-dcache-store-misses;23619651;32.77;;
21634269;;L1-dcache-stores;12192681;16.32;;
3300;;LLC-load-misses;16579131;18.70;1.22;of all LL-cache hits
269900;;LLC-loads;23198219;23.70;;
478;;LLC-store-misses;14462271;14.02;;
12696;;LLC-stores;9165577;8.56;;
901891;;branch-load-misses;11764169;10.73;;
95732724;;branch-loads;14383592;12.81;;
