# started on Sun Jan 13 18:44:32 2019

103422446;;branch-instructions;34400462;29.06;;
1079939;;branch-misses;45009496;34.87;1.04;of all branches
2198;;cache-misses;46654528;34.07;0.298;of all cache refs
259598794;;ref-cycles;59935657;41.42;;
737035;;cache-references;55106844;38.08;;
1007676;;L1-dcache-load-misses;52747093;36.45;0.86;of all L1-dcache hits
117810045;;L1-dcache-loads;25344874;17.51;;
348663;;L1-dcache-store-misses;15855365;10.97;;
17471374;;L1-dcache-stores;16710189;26.30;;
178;;LLC-load-misses;12521387;17.45;0.09;of all LL-cache hits
191340;;LLC-loads;13873638;17.92;;
264;;LLC-store-misses;12839111;15.17;;
51518;;LLC-stores;12952978;14.33;;
811057;;branch-load-misses;22774954;22.73;;
95125667;;branch-loads;31129005;28.68;;
