# started on Sun Jan 13 18:46:50 2019

81065889;;branch-instructions;6544869;6.44;;
84025;;branch-misses;10517256;100.00;0.10;of all branches
443;;cache-misses;16703557;100.00;0.234;of all cache refs
39819220;;ref-cycles;23042367;100.00;;
188954;;cache-references;23982897;78.83;;
419035;;L1-dcache-load-misses;34606910;76.69;0.92;of all L1-dcache hits
45360398;;L1-dcache-loads;25638810;45.73;;
220444;;L1-dcache-store-misses;24558619;35.24;;
22068809;;L1-dcache-stores;22221569;28.39;;
507;;LLC-load-misses;24044206;25.65;0.16;of all LL-cache hits
317168;;LLC-loads;21634085;21.65;;
114;;LLC-store-misses;8057432;7.92;;
39307;;LLC-stores;1866996;1.83;;
828125;;branch-load-misses;1866996;1.83;;
83599973;;branch-loads;1866996;1.83;;
