# started on Sun Jan 13 19:09:51 2019

106222756;;branch-instructions;48059540;39.30;;
1039636;;branch-misses;61100827;48.81;0.98;of all branches
2328;;cache-misses;43076310;34.41;0.364;of all cache refs
219031743;;ref-cycles;45699442;36.51;;
639747;;cache-references;37831188;30.22;;
893581;;L1-dcache-load-misses;24797120;19.83;1.94;of all L1-dcache hits
46094664;;L1-dcache-loads;20980046;37.23;;
169352;;L1-dcache-store-misses;20844674;35.34;;
18059405;;L1-dcache-stores;6553069;10.42;;
193;;LLC-load-misses;9186529;13.48;0.11;of all LL-cache hits
181671;;LLC-loads;7309069;10.41;;
689;;LLC-store-misses;6625913;8.86;;
7717;;LLC-stores;7192292;9.29;;
786197;;branch-load-misses;27361200;28.04;;
95282450;;branch-loads;40725295;36.71;;
