# started on Sun Jan 13 19:45:55 2019

112393902;;branch-instructions;56427141;43.70;;
1063716;;branch-misses;51735469;40.06;0.95;of all branches
10293;;cache-misses;46881062;36.30;1.688;of all cache refs
229516137;;ref-cycles;58856411;45.58;;
609916;;cache-references;53370209;41.33;;
913127;;L1-dcache-load-misses;27450161;21.28;2.67;of all L1-dcache hits
34232508;;L1-dcache-loads;20230953;48.22;;
111902;;L1-dcache-store-misses;12709160;29.39;;
15344623;;L1-dcache-stores;11881678;22.07;;
2208;;LLC-load-misses;11887200;21.56;1.52;of all LL-cache hits
145677;;LLC-loads;13944104;20.57;;
500;;LLC-store-misses;17987098;24.60;;
8481;;LLC-stores;8007384;10.57;;
703366;;branch-load-misses;16741135;19.81;;
78808764;;branch-loads;22912466;25.26;;
