# started on Sun Jan 13 18:06:55 2019

97091295;;branch-instructions;32091872;27.68;;
954758;;branch-misses;30842037;26.60;0.98;of all branches
3129;;cache-misses;22826171;19.69;0.494;of all cache refs
202029070;;ref-cycles;33216549;28.65;;
633215;;cache-references;23507156;20.30;;
261081;;L1-dcache-load-misses;25765599;78.42;0.80;of all L1-dcache hits
32800165;;L1-dcache-loads;15395270;37.92;;
136078;;L1-dcache-store-misses;12854279;28.12;;
15919065;;L1-dcache-stores;14057742;25.72;;
669;;LLC-load-misses;25758645;36.04;0.33;of all LL-cache hits
201414;;LLC-loads;24459703;30.92;;
97;;LLC-store-misses;14191193;16.57;;
10798;;LLC-stores;13061066;14.17;;
784589;;branch-load-misses;15677543;16.54;;
88291420;;branch-loads;23708772;23.06;;
