# started on Sun Jan 13 18:42:14 2019

444068;;branch-instructions;913638;100.00;;
41103;;branch-misses;5861400;100.00;9.26;of all branches
836;;cache-misses;17346552;100.00;0.228;of all cache refs
34192920;;ref-cycles;22730368;100.00;;
367038;;cache-references;29695645;97.18;;
702810;;L1-dcache-load-misses;35776034;85.92;2.00;of all L1-dcache hits
35193383;;L1-dcache-loads;18592006;37.83;;
344594;;L1-dcache-store-misses;12113710;22.54;;
20529929;;L1-dcache-stores;4600818;8.56;;
<not counted>;;LLC-load-misses;0;0.00;;
<not counted>;;LLC-loads;0;100.00;;
<not counted>;;LLC-store-misses;0;100.00;;
<not counted>;;LLC-stores;0;100.00;;
<not counted>;;branch-load-misses;0;100.00;;
<not counted>;;branch-loads;0;100.00;;
