# started on Sun Jan 13 18:57:34 2019

107981488;;branch-instructions;56735655;45.72;;
1022816;;branch-misses;22025501;17.75;0.95;of all branches
513;;cache-misses;27618599;100.00;0.306;of all cache refs
52924940;;ref-cycles;30209472;100.00;;
167807;;cache-references;27008316;82.26;;
256809;;L1-dcache-load-misses;15339924;43.26;0.56;of all L1-dcache hits
46092834;;L1-dcache-loads;23608697;41.83;;
161459;;L1-dcache-store-misses;23610006;39.97;;
17700814;;L1-dcache-stores;5251095;8.51;;
170;;LLC-load-misses;6549387;9.98;0.10;of all LL-cache hits
177738;;LLC-loads;6548110;9.60;;
124;;LLC-store-misses;7685344;10.48;;
12617;;LLC-stores;53941147;44.15;;
1016343;;branch-load-misses;55849743;45.01;;
108099434;;branch-loads;55849743;45.01;;
