# started on Sun Jan 13 18:18:26 2019

94054709;;branch-instructions;7132104;6.35;;
912396;;branch-misses;11702974;10.43;0.97;of all branches
427;;cache-misses;16805388;100.00;0.224;of all cache refs
47907740;;ref-cycles;27258889;100.00;;
190544;;cache-references;30715852;86.22;;
367564;;L1-dcache-load-misses;35729495;75.33;0.76;of all L1-dcache hits
48077128;;L1-dcache-loads;23116092;39.35;;
200809;;L1-dcache-store-misses;20686953;30.37;;
22833958;;L1-dcache-stores;22672323;27.85;;
236;;LLC-load-misses;25930051;27.57;0.08;of all LL-cache hits
287402;;LLC-loads;19814706;19.57;;
191;;LLC-store-misses;16139777;14.65;;
15858;;LLC-stores;11068289;9.86;;
933417;;branch-load-misses;11068289;9.86;;
96424558;;branch-loads;11068289;9.86;;
