# started on Sun Jan 13 19:29:48 2019

235516;;branch-instructions;314042;100.00;;
150795;;branch-misses;18432637;100.00;64.03;of all branches
671;;cache-misses;21865691;100.00;0.472;of all cache refs
42956140;;ref-cycles;24482195;100.00;;
142115;;cache-references;26907443;99.29;;
219033;;L1-dcache-load-misses;11287251;37.98;0.83;of all L1-dcache hits
26327695;;L1-dcache-loads;5239405;16.20;;
101291;;L1-dcache-store-misses;5235468;14.98;;
20582368;;L1-dcache-stores;40430378;55.56;;
820;;LLC-load-misses;77856089;69.01;0.26;of all LL-cache hits
317929;;LLC-loads;50267500;40.86;;
120;;LLC-store-misses;10225236;8.31;;
<not counted>;;LLC-stores;0;0.00;;
<not counted>;;branch-load-misses;0;100.00;;
<not counted>;;branch-loads;0;100.00;;
