# started on Sun Jan 13 19:05:15 2019

99281640;;branch-instructions;37445828;32.16;;
996855;;branch-misses;43401240;35.82;1.00;of all branches
2317;;cache-misses;33362027;27.53;0.380;of all cache refs
210357929;;ref-cycles;35931925;29.65;;
609764;;cache-references;26639778;21.99;;
893013;;L1-dcache-load-misses;20430577;16.88;3.26;of all L1-dcache hits
27406028;;L1-dcache-loads;10360697;31.04;;
116706;;L1-dcache-store-misses;15008173;36.94;;
14220392;;L1-dcache-stores;16309154;32.83;;
187;;LLC-load-misses;20693199;33.74;0.10;of all LL-cache hits
189331;;LLC-loads;27904105;35.96;;
442;;LLC-store-misses;18892962;23.55;;
8783;;LLC-stores;5374848;6.48;;
736289;;branch-load-misses;10640546;12.06;;
82856065;;branch-loads;18035644;18.86;;
