# started on Sun Jan 13 18:39:55 2019

104734755;;branch-instructions;31028559;24.68;;
1022210;;branch-misses;33580789;26.17;0.98;of all branches
3185;;cache-misses;24694983;19.25;0.304;of all cache refs
227919438;;ref-cycles;35373095;27.57;;
1049408;;cache-references;41829910;32.60;;
1339168;;L1-dcache-load-misses;37770924;29.45;3.27;of all L1-dcache hits
40891450;;L1-dcache-loads;10186356;19.70;;
166329;;L1-dcache-store-misses;15403233;24.72;;
18353590;;L1-dcache-stores;14535624;21.94;;
911;;LLC-load-misses;16749075;21.18;0.28;of all LL-cache hits
319872;;LLC-loads;23451591;26.14;;
86;;LLC-store-misses;18114271;18.64;;
248025;;LLC-stores;14165135;13.64;;
866281;;branch-load-misses;18226109;16.89;;
103031909;;branch-loads;32057709;26.33;;
