# started on Sun Jan 13 18:06:09 2019

99702577;;branch-instructions;40651365;34.50;;
970559;;branch-misses;33341218;28.29;0.97;of all branches
2692;;cache-misses;24207822;20.54;0.437;of all cache refs
204916646;;ref-cycles;31520550;26.75;;
615730;;cache-references;23743736;20.17;;
264628;;L1-dcache-load-misses;30613315;90.79;0.78;of all L1-dcache hits
33752147;;L1-dcache-loads;17410244;41.94;;
154731;;L1-dcache-store-misses;16747820;33.19;;
16241944;;L1-dcache-stores;14088694;25.34;;
142;;LLC-load-misses;11827064;18.99;0.08;of all LL-cache hits
171425;;LLC-loads;15620190;21.93;;
525;;LLC-store-misses;15370026;19.79;;
10338;;LLC-stores;16389241;18.71;;
804228;;branch-load-misses;25527386;26.39;;
87312875;;branch-loads;29471537;29.27;;
