# started on Sun Jan 13 18:17:40 2019

95393762;;branch-instructions;67580613;59.03;;
920987;;branch-misses;71396761;62.36;0.97;of all branches
1628;;cache-misses;67775476;59.20;0.277;of all cache refs
200209060;;ref-cycles;71597560;62.54;;
587830;;cache-references;68080691;59.46;;
859402;;L1-dcache-load-misses;17085302;14.94;4.51;of all L1-dcache hits
19074983;;L1-dcache-loads;5314179;22.66;;
95780;;L1-dcache-store-misses;8805992;29.59;;
10158447;;L1-dcache-stores;11418280;32.75;;
776;;LLC-load-misses;7609361;20.36;0.64;of all LL-cache hits
121371;;LLC-loads;6314486;15.33;;
57;;LLC-store-misses;8901762;19.24;;
7076;;LLC-stores;9593248;18.89;;
430024;;branch-load-misses;10902480;20.93;;
49079673;;branch-loads;17341146;29.63;;
