# started on Sun Jan 13 19:00:39 2019

108479814;;branch-instructions;36202250;29.40;;
1017563;;branch-misses;29915976;24.29;0.94;of all branches
2668;;cache-misses;24443238;19.87;0.720;of all cache refs
45089880;;ref-cycles;25755321;100.00;;
370457;;cache-references;70335098;100.00;;
561570;;L1-dcache-load-misses;61048897;78.25;0.98;of all L1-dcache hits
57253264;;L1-dcache-loads;6906472;8.56;;
238694;;L1-dcache-store-misses;5247042;6.30;;
24538936;;L1-dcache-stores;5244851;6.11;;
219;;LLC-load-misses;6555173;7.30;0.09;of all LL-cache hits
242383;;LLC-loads;6557147;7.09;;
91;;LLC-store-misses;5246073;5.52;;
12676;;LLC-stores;17761248;16.12;;
1026618;;branch-load-misses;30710630;24.94;;
108573335;;branch-loads;30710630;24.94;;
