devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,11.779062,0.056084,6030.879380,28.715427,7915.529330,246130631.000000,15752360384.000000
rxCtr,9.373322,0.000708,4799.141131,0.356751,6298.872642,195649027.000000,12521537728.000000
