devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.864120,0.073698,7610.428950,37.734012,9988.688182,309869729.000000,19831662656.000000
rxCtr,9.372183,0.001166,4798.557904,0.597596,6298.107258,195161019.000000,12490305216.000000
