devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.151711,0.051584,5197.675394,26.412327,6821.949115,212265850.000000,13585014400.000000
rxCtr,6.719300,0.001191,3440.281798,0.613444,4515.369785,140362935.000000,8983227840.000000
