devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,7.811301,0.041154,3999.385926,21.070832,5249.194118,140110188.000000,8967052032.000000
rxCtr,7.821552,0.000714,4004.634447,0.369890,5256.082692,140110185.000000,8967051840.000000
