509576,1
509581,1
509744,1
509773,1
509905,1
509952,1
510006,1
510011,1
510012,1
510013,1
510024,1
510035,1
510040,1
510045,1
510067,1
510080,1
510088,1
510099,1
510118,1
510128,1
510139,1
510149,1
510160,1
510199,1
510201,1
510211,1
510224,1
510232,1
510235,1
510253,1
510261,1
510264,1
510268,1
510272,2
510281,2
510288,2
510298,1
510302,1
510305,1
510313,2
510320,2
510323,1
510327,1
510330,1
510331,1
510335,1
510337,1
510340,2
510342,1
510345,1
510346,1
510354,1
510355,1
510357,2
510359,1
510360,1
510363,1
510374,1
510392,1
510394,1
510399,1
510407,1
510409,1
510410,2
510411,1
510413,1
510415,1
510420,1
510432,1
510433,2
510434,2
510435,1
510438,1
510442,1
510448,1
510451,1
510453,1
510454,1
510456,2
510457,1
510466,1
510469,2
510470,1
510472,1
510480,1
510481,3
510482,1
510483,3
510487,1
510491,1
510493,1
510494,1
510496,1
510501,1
510504,1
510512,1
510514,1
510520,1
510525,1
510529,2
510531,1
510535,1
510536,1
510539,1
510542,1
510543,1
510547,1
510548,1
510549,1
510551,1
510554,1
510561,1
510562,1
510569,1
510570,1
510571,2
510573,1
510575,1
510576,1
510579,1
510582,2
510586,1
510588,1
510589,1
510592,1
510594,2
510595,1
510596,1
510597,1
510600,1
510602,2
510603,1
510605,2
510608,1
510611,2
510613,2
510615,1
510617,1
510619,1
510630,1
510632,2
510633,1
510635,1
510636,1
510637,1
510640,1
510645,2
510647,1
510648,1
510649,2
510653,2
510654,1
510655,1
510656,1
510658,1
510661,1
510664,1
510669,1
510670,1
510672,4
510675,2
510682,1
510683,2
510685,1
510686,1
510689,1
510690,1
510691,1
510693,1
510694,1
510696,1
510697,1
510698,1
510699,1
510701,2
510703,1
510704,2
510705,1
510717,1
510718,1
510720,3
510722,1
510723,1
510729,1
510732,2
510733,1
510736,1
510739,1
510743,2
510744,2
510748,1
510750,1
510753,1
510755,2
510756,1
510757,1
510759,1
510760,1
510763,1
510764,1
510768,2
510771,2
510775,2
510776,1
510777,2
510778,1
510779,1
510781,1
510783,2
510787,1
510789,1
510797,2
510801,1
510802,1
510803,3
510805,1
510806,2
510808,1
510810,1
510811,1
510813,2
510816,1
510818,2
510820,1
510822,1
510825,1
510826,1
510827,1
510830,1
510831,1
510834,1
510835,2
510836,2
510837,1
510839,1
510843,1
510844,1
510845,3
510846,1
510847,3
510848,1
510850,1
510851,2
510852,1
510854,1
510858,1
510861,1
510862,1
510864,2
510871,1
510872,1
510875,4
510880,1
510881,1
510884,1
510885,2
510886,1
510887,1
510888,4
510890,2
510891,1
510896,1
510899,1
510900,1
510902,1
510903,2
510904,1
510906,1
510907,2
510911,1
510912,1
510914,2
510915,2
510917,2
510921,1
510922,1
510926,1
510928,3
510932,1
510933,2
510934,1
510936,1
510939,2
510941,1
510942,1
510944,2
510945,1
510948,1
510949,2
510955,1
510959,1
510963,1
510964,1
510966,1
510969,1
510971,1
510973,2
510976,1
510978,1
510979,2
510983,1
510987,1
510989,1
510992,2
510994,1
511000,1
511002,2
511003,3
511004,1
511007,1
511008,1
511010,1
511012,1
511015,1
511016,1
511017,1
511018,2
511020,2
511022,1
511025,1
511029,1
511030,3
511035,1
511036,1
511040,2
511046,2
511047,1
511048,1
511049,1
511053,1
511059,2
511061,1
511064,1
511070,1
511071,1
511072,1
511074,1
511076,1
511077,1
511078,2
511080,3
511082,1
511083,1
511085,2
511087,1
511088,1
511091,2
511093,1
511097,1
511099,1
511101,1
511111,1
511114,2
511115,1
511116,1
511117,1
511123,1
511125,2
511128,1
511130,1
511131,2
511136,1
511137,1
511138,1
511139,2
511140,1
511145,1
511146,2
511147,2
511148,1
511150,1
511151,1
511158,1
511161,1
511163,1
511165,2
511167,2
511171,2
511174,1
511179,1
511180,1
511181,1
511182,1
511187,1
511189,2
511190,2
511191,1
511192,1
511193,1
511195,1
511197,1
511198,1
511210,2
511214,2
511218,1
511221,1
511230,1
511234,1
511237,1
511240,1
511243,1
511246,1
511256,1
511258,1
511259,1
511264,1
511265,1
511267,2
511269,1
511270,1
511273,1
511274,1
511275,1
511277,2
511278,1
511279,2
511280,1
511283,1
511288,2
511290,2
511291,1
511294,1
511301,1
511303,2
511306,2
511310,1
511311,2
511312,1
511317,2
511319,1
511320,1
511321,1
511325,1
511328,1
511329,1
511336,2
511337,1
511339,1
511340,3
511341,1
511342,1
511344,2
511360,1
511362,1
511363,3
511367,1
511371,2
511374,1
511376,1
511380,1
511381,1
511382,1
511383,1
511385,1
511387,2
511389,1
511391,1
511392,3
511396,1
511398,1
511399,1
511408,1
511414,1
511418,1
511421,1
511422,1
511426,1
511432,1
511433,1
511436,1
511437,1
511440,1
511441,2
511442,1
511443,1
511444,1
511445,2
511449,1
511451,1
511457,1
511460,2
511463,1
511464,1
511466,1
511467,1
511474,1
511479,3
511480,2
511481,2
511482,1
511484,1
511489,2
511491,2
511492,1
511494,2
511496,1
511499,1
511502,1
511503,1
511504,1
511507,4
511508,1
511509,1
511510,3
511512,2
511514,1
511516,2
511517,1
511518,1
511520,1
511524,1
511528,2
511530,1
511533,1
511534,1
511540,1
511543,1
511544,1
511551,1
511552,2
511554,4
511558,2
511560,1
511562,1
511566,1
511571,1
511576,1
511582,3
511584,1
511597,1
511600,1
511601,1
511609,1
511616,1
511617,1
511619,1
511620,1
511622,1
511623,1
511624,1
511627,1
511630,1
511637,1
511640,1
511647,1
511652,1
511660,1
511662,1
511664,1
511666,1
511669,1
511670,1
511673,1
511679,1
511685,1
511688,1
511698,1
511699,1
511711,1
511716,1
511717,2
511720,1
511722,1
511725,1
511727,1
511731,1
511733,1
511736,1
511739,2
511741,2
511746,2
511750,1
511751,1
511755,1
511756,1
511763,1
511768,2
511773,2
511776,1
511781,2
511782,1
511784,1
511785,1
511787,1
511788,1
511790,1
511791,1
511792,1
511797,1
511798,1
511800,1
511803,1
511804,1
511806,1
511808,1
511810,1
511815,1
511821,1
511827,2
511829,1
511830,1
511838,1
511843,1
511846,1
511848,1
511849,1
511850,1
511853,1
511859,1
511863,1
511866,1
511872,2
511874,1
511877,1
511887,1
511888,1
511890,1
511896,1
511900,1
511901,1
511909,1
511920,1
511926,1
511930,1
511932,1
511933,1
511939,1
511952,1
511960,1
511963,1
511977,1
511982,1
511991,1
512000,1
512006,1
512010,1
512011,1
512037,1
512049,1
512059,1
512064,1
512068,1
512083,2
512093,1
512095,1
512125,1
512146,1
512148,1
512160,1
512166,1
512168,1
512185,1
512194,1
512195,1
512201,1
512209,2
512211,1
512251,1
512261,1
512311,1
512331,1
512359,1
512361,1
512397,1
512403,1
512408,1
512413,1
512450,1
512453,1
512499,1
512507,1
512522,1
512570,1
512592,1
512608,1
512673,1
512682,1
512692,1
512775,1
512793,1
512821,1
512832,1
512936,1
512938,1
513166,1
513558,1
513789,1
514294,1
515256,1
515313,1
516272,1
516500,1
516582,1
516848,1
516858,1
517125,1
517127,1
517146,1
517147,1
517155,1
517204,2
517213,1
517218,1
517230,1
517235,1
517241,1
517255,1
517264,1
517291,1
517292,1
517296,1
517304,1
517308,1
517353,1
517357,1
517365,1
517368,1
517376,1
517396,1
517405,1
517406,1
517412,1
517416,1
517419,1
517430,1
517432,1
517445,1
517451,1
517460,1
517467,1
517469,1
517475,1
517477,1
517500,1
517507,1
517508,1
517511,1
517517,1
517520,3
517523,2
517526,1
517530,2
517533,1
517536,1
517541,1
517542,1
517546,1
517552,1
517556,1
517563,1
517564,1
517565,1
517571,1
517572,1
517574,1
517577,1
517579,1
517584,1
517587,1
517589,1
517592,1
517598,1
517605,1
517615,1
517616,2
517628,1
517630,1
517633,1
517634,2
517649,1
517652,1
517654,1
517656,2
517657,1
517659,1
517664,1
517675,1
517685,1
517688,2
517693,1
517699,2
517701,1
517705,1
517706,1
517707,1
517709,1
517712,1
517715,2
517716,1
517717,2
517718,1
517720,1
517722,1
517723,1
517724,2
517725,2
517728,1
517729,1
517730,1
517731,2
517734,1
517736,2
517737,1
517741,2
517742,1
517744,1
517746,1
517747,1
517756,1
517760,1
517762,1
517763,1
517765,3
517766,1
517767,1
517772,1
517773,1
517774,1
517776,1
517779,1
517781,1
517783,1
517784,3
517786,2
517790,1
517792,1
517794,1
517795,1
517797,1
517799,1
517803,1
517808,2
517809,2
517810,1
517815,1
517816,3
517821,1
517824,1
517827,1
517830,1
517831,2
