devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.864510,0.071964,7610.628339,36.845915,9988.949889,309817995.000000,19828351680.000000
rxCtr,9.250066,0.000554,4736.033899,0.282274,6216.044400,192584646.000000,12325417344.000000
