devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.864200,0.072844,7610.469766,37.296136,9988.741762,307675732.000000,19691246848.000000
rxCtr,8.424466,0.001162,4313.326717,0.594212,5661.241240,174193324.000000,11148372736.000000
