devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,13.282588,0.064289,6800.684426,32.916240,8925.898494,277595741.000000,17766127424.000000
rxCtr,9.355443,0.000942,4789.986921,0.487167,6286.857758,195308673.000000,12499755072.000000
