devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,12.485354,0.061160,6392.500549,31.314118,8390.157130,261426916.000000,16731322624.000000
rxCtr,9.352758,0.000978,4788.612309,0.505475,6285.053554,195631783.000000,12520434112.000000
