devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.141170,0.049983,5192.278686,25.591051,6814.865919,212508144.000000,13600521216.000000
rxCtr,6.156140,0.000772,3151.943869,0.396517,4136.926252,128874360.000000,8247959040.000000
