devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.146092,0.052641,5194.798729,26.950775,6818.173451,182640994.000000,11689023616.000000
rxCtr,6.510628,0.001134,3333.441752,0.577927,4375.142300,117046969.000000,7491006016.000000
